Country,State,Location,Month_name,Time_category,Fatal Y/N,Attack_Count
Australia,New South Wales,"Redhead Beach, Newcastle",June,Afternoon,Non-Fatal,1
Australia,New South Wales,"Redhead Beach, Newcastle",October,Morning,Non-Fatal,1
Australia,New South Wales,"Riecks Point,  Campbell’s Beach, ",November,Afternoon,Fatal,1
Australia,New South Wales,"Ryde, Sydney (Estuary)",December,Morning,Fatal,1
Australia,New South Wales,"Sailor Bay, Middle Harbour, Sydney",December,Unknown,Fatal,1
Australia,New South Wales,Salt Beach near Kingscliff,June,Morning,Fatal,1
Australia,New South Wales,Saltwater Beach,May,Afternoon,Non-Fatal,1
Australia,New South Wales,Samurai Beach,October,Early morning,Non-Fatal,1
Australia,New South Wales,Sandbar Beach,January,Early morning,Non-Fatal,1
Australia,New South Wales,Sandon,February,Early morning,Non-Fatal,1
Australia,New South Wales,Scotts Head,February,Evening,Non-Fatal,1
Australia,New South Wales,Seal Rocks,December,Unknown,Non-Fatal,1
Australia,New South Wales,"Seal Rocks, north of Newcastle",November,Unknown,Non-Fatal,1
Australia,New South Wales,"Seaspray, near Sale",January,Unknown,Non-Fatal,1
Australia,New South Wales,"Seven Mile Beach, Byron Bay",February,Early morning,Non-Fatal,1
Australia,New South Wales,"Seven Mile Beach, Gerroa",June,Morning,Non-Fatal,2
Australia,New South Wales,"Seven Shillings Beach, Middle Harbor, Sydney (Estuary)",December,Morning,Fatal,1
Australia,New South Wales,"Seven Shillings Beach, Middle Harbor, Sydney (Estuary)",December,Morning,Non-Fatal,1
Australia,New South Wales,"Sharpes Beach, Ballina",July,Afternoon,Non-Fatal,1
Australia,New South Wales,"Sharpes Beach, Ballina",May,Morning,Non-Fatal,1
Australia,New South Wales,"Sharpes Beach, Ballina",October,Morning,Non-Fatal,1
Australia,New South Wales,Shellharbour,December,Unknown,Unknown,1
Australia,New South Wales,Shelly Beach,February,Morning,Fatal,1
Australia,New South Wales,Shelly Beach,February,Morning,Non-Fatal,1
Australia,New South Wales,"Shelly Beach, Ballina",November,Early morning,Non-Fatal,1
Australia,New South Wales,"Shelly Beach, Crescent Head",June,Unknown,Non-Fatal,1
Australia,New South Wales,"Shelly Beach, Port Macquarie",August,Morning,Non-Fatal,1
Australia,New South Wales,"Shelly Beach, near Port Macquarie",December,Evening,Non-Fatal,1
Australia,New South Wales,"Shelly Beach, near Port Macquarie",February,Evening,Non-Fatal,1
Australia,New South Wales,Shoalhaven,December,Unknown,Unknown,1
Australia,New South Wales,"Sirius Cove, Sydney Harbor",January,Early morning,Fatal,1
Australia,New South Wales,"Sirius Cove, Sydney Harbor",January,Unknown,Fatal,1
Australia,New South Wales,Smiths,August,Afternoon,Non-Fatal,1
Australia,New South Wales,Smokey Cape,December,Unknown,Non-Fatal,1
Australia,New South Wales,South Broulee,March,Morning,Non-Fatal,1
Australia,New South Wales,South Coast,April,Unknown,Non-Fatal,1
Australia,New South Wales,South Cronulla,March,Unknown,Unknown,1
Australia,New South Wales,South Golden Beach,March,Morning,Non-Fatal,1
Australia,New South Wales,"South Head, Sydney",June,Unknown,Non-Fatal,1
Australia,New South Wales,South Narrabeen Beach,October,Evening,Non-Fatal,1
Australia,New South Wales,South Steyne,November,Evening,Non-Fatal,1
Australia,New South Wales,"South Steyne, Manly",February,Afternoon,Fatal,1
Australia,New South Wales,South West Rocks,December,Unknown,Non-Fatal,1
Australia,New South Wales,South West Rocks,January,Unknown,Non-Fatal,1
Australia,New South Wales,Stockton Beach,October,Afternoon,Non-Fatal,1
Australia,New South Wales,"Stockton Beach, Newcastle",December,Morning,Fatal,1
Australia,New South Wales,"Stockton Beach, Newcastle",February,Unknown,Fatal,1
Australia,New South Wales,"Stockton Beach, Newcastle",January,Evening,Fatal,1
Australia,New South Wales,"Stockton Beach, Newcastle",January,Evening,Non-Fatal,1
Australia,New South Wales,Stockton Bight,April,Morning,Non-Fatal,1
Australia,New South Wales,Suffolk Park,December,Morning,Non-Fatal,1
Australia,New South Wales,"Sugarloaf Bay, Middle Harbor, Sydney",February,Afternoon,Fatal,1
Australia,New South Wales,"Sugarloaf Bay, Middle Harbour, Sydney",January,Afternoon,Fatal,1
Australia,New South Wales,"Surf Beach, Batemans Bay",January,Afternoon,Non-Fatal,1
Australia,New South Wales,"Surf Beach, Kiama",February,Afternoon,Non-Fatal,1
Australia,New South Wales,Sydney,February,Unknown,Non-Fatal,1
Australia,New South Wales,Sydney,January,Unknown,Non-Fatal,2
Australia,New South Wales,Sydney,January,Unknown,Unknown,1
Australia,New South Wales,Sydney,July,Unknown,Unknown,1
Australia,New South Wales,Sydney,March,Unknown,Fatal,1
Australia,New South Wales,Sydney,March,Unknown,Non-Fatal,1
Australia,New South Wales,Sydney,November,Unknown,Non-Fatal,1
Australia,New South Wales,Sydney Harbor,December,Unknown,Fatal,1
Australia,New South Wales,Sydney Harbor,February,Unknown,Fatal,1
Australia,New South Wales,Sydney Harbor,January,Unknown,Non-Fatal,2
Australia,New South Wales,Sydney Harbor,March,Unknown,Unknown,1
Australia,New South Wales,Sydney Harbor,May,Unknown,Non-Fatal,1
Australia,New South Wales,Sydney Harbour,February,Afternoon,Non-Fatal,1
Australia,New South Wales,Sydney Harbour,May,Unknown,Fatal,1
Australia,New South Wales,Tabourie Beach,October,Unknown,Non-Fatal,1
Australia,New South Wales,"Tallow Beach, Byron Bay",August,Unknown,Non-Fatal,1
Australia,New South Wales,"Tallow Beach, Byron Bay",March,Afternoon,Fatal,1
Australia,New South Wales,"Tallow Beach, Byron Bay",March,Unknown,Non-Fatal,1
Australia,New South Wales,"Taree, Old Bar Beach",February,Unknown,Non-Fatal,1
Australia,New South Wales,Target Beach,June,Afternoon,Non-Fatal,1
Australia,New South Wales,"Taronga Wharf, Athol Bay, Sydney Harbor",March,Unknown,Non-Fatal,1
Australia,New South Wales,Tathra,April,Morning,Fatal,1
Australia,New South Wales,"Tea Gardens, north of Newcastle",May,Afternoon,Non-Fatal,1
Australia,New South Wales,Terrigal Beach,March,Unknown,Unknown,1
Australia,New South Wales,The Australian Shark and Ray Centre,May,Unknown,Non-Fatal,1
Australia,New South Wales,"The Domain, Sydney",December,Unknown,Non-Fatal,1
Australia,New South Wales,"The Entrance, near Gosford",February,Evening,Fatal,1
Australia,New South Wales,The Farm,March,Evening,Non-Fatal,1
Australia,New South Wales,Thirroul,April,Unknown,Non-Fatal,1
Australia,New South Wales,"Throsby Creek, Newcastle",December,Morning,Fatal,1
Australia,New South Wales,"Throsby Creek, Newcastle",January,Morning,Fatal,1
Australia,New South Wales,Tomaree,April,Afternoon,Non-Fatal,1
Australia,New South Wales,"Town Beach, Port Macquarie",November,Early morning,Non-Fatal,1
Australia,New South Wales,Trial Bay,December,Unknown,Non-Fatal,1
Australia,New South Wales,"Trial Bay, north of Kempsey",April,Afternoon,Non-Fatal,1
Australia,New South Wales,Turncurry Beach,May,Morning,Fatal,1
Australia,New South Wales,Turners' Beach,February,Afternoon,Non-Fatal,1
Australia,New South Wales,Tweed Heads,January,Night,Non-Fatal,1
Australia,New South Wales,Tweed Heads,January,Unknown,Non-Fatal,1
Australia,New South Wales,Umina Beach,January,Unknown,Non-Fatal,1
Australia,New South Wales,Unknown,December,Morning,Non-Fatal,1
Australia,New South Wales,Unknown,December,Unknown,Non-Fatal,1
Australia,New South Wales,Unknown,February,Afternoon,Unknown,1
Australia,New South Wales,Unknown,March,Unknown,Non-Fatal,1
Australia,New South Wales,Unknown,May,Unknown,Non-Fatal,2
Australia,New South Wales,Unknown,November,Unknown,Non-Fatal,1
Australia,New South Wales,Unknown,November,Unknown,Unknown,1
Australia,New South Wales,Urunga area,February,Early morning,Non-Fatal,1
Australia,New South Wales,"Urunga, Belliger Heads",December,Unknown,Fatal,1
Australia,New South Wales,Wallabi Point,October,Evening,Non-Fatal,1
Australia,New South Wales,"Wallamba River, near entrance to Wallis Lake",June,Unknown,Non-Fatal,1
Australia,New South Wales,Wamberal,March,Evening,Fatal,1
Australia,New South Wales,Wamberal Beach,April,Morning,Non-Fatal,1
Australia,New South Wales,Wanda Beach,September,Morning,Non-Fatal,1
Australia,New South Wales,Warriewood,January,Unknown,Non-Fatal,1
Australia,New South Wales,"Wategos Beach, Byon Bay",January,Unknown,Unknown,1
Australia,New South Wales,"Wategos Beach, Byon Bay",November,Afternoon,Non-Fatal,1
Australia,New South Wales,"Watson Taylor's Lake, 25 miles south of Port Macquarie",December,Unknown,Non-Fatal,1
Australia,New South Wales,Wattamolla National Park,February,Unknown,Non-Fatal,1
Australia,New South Wales,"Waverly, Sydney",September,Unknown,Fatal,1
Australia,New South Wales,"West Balmain, Sydney",December,Unknown,Fatal,1
Australia,New South Wales,Whale Beach,January,Night,Unknown,1
Australia,New South Wales,"White Bay, near Bald Rock Jetty, Sydney Harbor ",December,Unknown,Fatal,1
Australia,New South Wales,Wilsons Headland,July,Afternoon,Fatal,1
Australia,New South Wales,Windang Beach,January,Morning,Non-Fatal,1
Australia,New South Wales,"Windang,       Lake Illawara",January,Morning,Non-Fatal,1
Australia,New South Wales,"Windang, near the entrance to Lake Illawarra",February,Unknown,Non-Fatal,1
Australia,New South Wales,Wollongong,February,Unknown,Non-Fatal,1
Australia,New South Wales,Wollongong,November,Unknown,Non-Fatal,2
Australia,New South Wales,Wollongong,November,Unknown,Unknown,2
Australia,New South Wales,Wollongong,September,Unknown,Non-Fatal,1
Australia,New South Wales,Wombarra Beach near Austinmeer,February,Afternoon,Non-Fatal,1
Australia,New South Wales,"Woolgoolga, Coffs Harbour",December,Unknown,Non-Fatal,1
Australia,New South Wales,"Woolloomooloo, Sydney Harbor (Estuary)",December,Afternoon,Fatal,1
Australia,New South Wales,Woy Woy  on the Brisbane Waters,December,Afternoon,Fatal,1
Australia,New South Wales,Woy Woy on the Brisbane Waters,October,Afternoon,Non-Fatal,1
Australia,New South Wales,"Wreck of paddle steamer, Koputai, 6 km off Bondi Beach",May,Unknown,Fatal,1
Australia,New South Wales,"Wyargine Point, Edwards Beach, Balmoral Beach, Sydney",January,Afternoon,Fatal,1
Australia,New South Wales ,Nambucca,December,Early morning,Non-Fatal,1
Australia,Norfolk Island,Unknown,November,Unknown,Non-Fatal,1
Australia,Northern Territory,Arnhem Land,December,Unknown,Non-Fatal,1
Australia,Northern Territory,Between Cape Hotham & Darwin (50 miles from Darwin),March,Unknown,Non-Fatal,1
Australia,Northern Territory,Bremer Island,April,Unknown,Non-Fatal,1
Australia,Northern Territory,Darwin,December,Unknown,Non-Fatal,1
Australia,Northern Territory,Darwin,June,Unknown,Unknown,1
Australia,Northern Territory,Darwin,May,Unknown,Non-Fatal,1
Australia,Northern Territory,Darwin,November,Unknown,Non-Fatal,1
Australia,Northern Territory,Darwin,October,Unknown,Non-Fatal,1
Australia,Northern Territory,Darwin Harbour,August,Unknown,Non-Fatal,1
Australia,Northern Territory,Darwin Harbour,July,Unknown,Non-Fatal,1
Australia,Northern Territory,Edith Falls,October,Unknown,Non-Fatal,1
Australia,Northern Territory,Elcho Island,July,Unknown,Fatal,1
Australia,Northern Territory,Goulburn Island,November,Unknown,Non-Fatal,1
Australia,Northern Territory,Gulf of Carpenteria,January,Unknown,Unknown,1
Australia,Northern Territory,Liverpool River,March,Unknown,Non-Fatal,1
Australia,Northern Territory,"Mornington Island, Gulf of Carpentaria",October,Unknown,Non-Fatal,1
Australia,Northern Territory,Near Croker Island,September,Afternoon,Non-Fatal,1
Australia,Northern Territory,Nhulunbuy,July,Unknown,Non-Fatal,1
Australia,Northern Territory,"Redcliff, Cobourg Peninsula",October,Unknown,Fatal,1
Australia,Northern Territory,"Stokes Hill Wharf, Darwin",January,Unknown,Non-Fatal,1
Australia,Northern Territory,the pearling beds,February,Unknown,Fatal,1
Australia,Northern Territory,the pearling beds,February,Unknown,Non-Fatal,1
Australia,Northern Territory ,Groote Eylandt,February,Unknown,Non-Fatal,1
Australia,Northern Territory ,Groote Eylandt,September,Afternoon,Non-Fatal,1
Australia,Northern Territory ,"Nightcliff Jetty, Darwin",September,Afternoon,Non-Fatal,1
Australia,Northern Territory ,Off Nhulunbuy,November,Morning,Non-Fatal,1
Australia,Queensland,1 km off Black's Beach,November,Afternoon,Fatal,1
Australia,Queensland,"20 k off The Spit, off the Gold Coast",July,Unknown,Non-Fatal,1
Australia,Queensland,200 km east of Coolangatta  ,January,Early morning,Non-Fatal,1
Australia,Queensland,200 miles offshore,October,Afternoon,Non-Fatal,1
Australia,Queensland,50 km east of Townsville,May,Unknown,Non-Fatal,1
Australia,Queensland,Alexandra Headland near Mooloolaba,January,Morning,Non-Fatal,1
Australia,Queensland,"Alma Bay, Magnetic Island, Townsville",January,Evening,Fatal,1
Australia,Queensland,"Amity Point, North Stradbroke Island",January,Evening,Fatal,1
Australia,Queensland,Archie's Beach,January,Afternoon,Non-Fatal,1
Australia,Queensland,Arlington Reef near Cairns,April,Morning,Non-Fatal,1
Australia,Queensland,"At Flat Top, near Mackay",August,Night,Fatal,1
Australia,Queensland,"Auckland Creek, Gladstone",December,Unknown,Non-Fatal,1
Australia,Queensland,Bargara,November,Evening,Non-Fatal,1
Australia,Queensland,Barrier Reef,October,Afternoon,Fatal,1
Australia,Queensland,Barrier Reef off Mackay,March,Afternoon,Non-Fatal,1
Australia,Queensland,"Barrow Point, 100 miles north of Cooktown, Queensland",April,Unknown,Non-Fatal,1
Australia,Queensland,Batt Reef,February,Morning,Non-Fatal,1
Australia,Queensland,Batt Reef,September,Afternoon,Non-Fatal,1
Australia,Queensland,Between ,February,Morning,Non-Fatal,1
Australia,Queensland,"Between Bay Rock & Magnetic Island, Cleveland Bay",March,Unknown,Non-Fatal,1
Australia,Queensland,Between Smith’s Rock & Moreton Island,February,Unknown,Non-Fatal,1
Australia,Queensland,Between Wynnum & St. Helena Island,October,Afternoon,Non-Fatal,1
Australia,Queensland,"Black’s Beach, 9 miles north of Mackay",November,Afternoon,Non-Fatal,1
Australia,Queensland,"Boot Reef, Torres Strait",January,Afternoon,Non-Fatal,1
Australia,Queensland,Bowen,November,Unknown,Fatal,1
Australia,Queensland,Bramble Reef,February,Unknown,Fatal,1
Australia,Queensland,Bribie Island,December,Unknown,Non-Fatal,1
Australia,Queensland,"Bribie Passage, Caloundra",April,Afternoon,Non-Fatal,1
Australia,Queensland,Brible Island,December,Unknown,Non-Fatal,1
Australia,Queensland,Brisbane,December,Unknown,Non-Fatal,1
Australia,Queensland,Brisbane,February,Morning,Unknown,1
Australia,Queensland,Brisbane,February,Unknown,Fatal,1
Australia,Queensland,Brisbane,January,Afternoon,Non-Fatal,1
Australia,Queensland,Brisbane,January,Unknown,Fatal,1
Australia,Queensland,Brisbane,January,Unknown,Non-Fatal,1
Australia,Queensland,Brisbane ,November,Unknown,Non-Fatal,1
Australia,Queensland,Brisbane River,December,Unknown,Fatal,1
Australia,Queensland,Brisbane River,December,Unknown,Non-Fatal,1
Australia,Queensland,Brisbane River,February,Unknown,Non-Fatal,3
Australia,Queensland,Brisbane River,January,Unknown,Non-Fatal,2
Australia,Queensland,Brisbane River,November,Unknown,Non-Fatal,1
Australia,Queensland,Britomart Reef,October,Afternoon,Non-Fatal,1
Australia,Queensland,"Broomfield Island, 11 miles from Heron Island on the Great Barrier Reef",September,Afternoon,Non-Fatal,1
Australia,Queensland,Broomfield Reef,May,Unknown,Non-Fatal,1
Australia,Queensland,"Brown's Inlet, Broadwater",January,Unknown,Non-Fatal,1
Australia,Queensland,"Buddina Beach, south of Noosa",August,Unknown,Fatal,1
Australia,Queensland,Bullcock Beach,January,Unknown,Unknown,1
Australia,Queensland,"Burleigh Heads, Brisbane",November,Evening,Non-Fatal,1
Australia,Queensland,Burleigh Lake on the Gold Coast,February,Morning,Fatal,1
Australia,Queensland,Burnett River,March,Unknown,Non-Fatal,1
Australia,Queensland,Bushy Ilet,December,Unknown,Unknown,1
Australia,Queensland,"Cabbage Tree Creek, Sandgate",November,Unknown,Non-Fatal,1
Australia,Queensland,Cairns,March,Unknown,Non-Fatal,1
Australia,Queensland,Cairns Aquarium,May,Morning,Non-Fatal,1
Australia,Queensland,Calliope River,February,Unknown,Non-Fatal,1
Australia,Queensland,Caloundra,December,Unknown,Non-Fatal,1
Australia,Queensland,Caloundra Heads,April,Unknown,Fatal,1
Australia,Queensland,Cape Moreton,July,Unknown,Non-Fatal,1
Australia,Queensland,"Carrara, Nerang River",February,Unknown,Non-Fatal,1
Australia,Queensland,"Catseye Beach, Hamilton Island, Whitsundays",January,Morning,Non-Fatal,1
Australia,Queensland,"Cid Harbor, Whitsundays",November,Evening,Fatal,1
Australia,Queensland,"Cid Harbor, Whitsundays",September,Afternoon,Non-Fatal,1
Australia,Queensland,"Cid Harbor, Whitsundays",September,Evening,Non-Fatal,1
Australia,Queensland,Clairview,January,Afternoon,Non-Fatal,1
Australia,Queensland,Cleveland,January,Unknown,Non-Fatal,1
Australia,Queensland,"Colledge's Crossing, Brisbane River",December,Unknown,Non-Fatal,1
Australia,Queensland,"College’s Crossing, 54 miles above mouth of the Brisbane River",December,Morning,Non-Fatal,1
Australia,Queensland,Cooktown,February,Unknown,Unknown,1
Australia,Queensland,Coolum Beach,December,Evening,Unknown,1
Australia,Queensland,Cooper's Point,April,Unknown,Fatal,1
Australia,Queensland,Currumbin,February,Afternoon,Unknown,1
Australia,Queensland,Currumbin,June,Unknown,Non-Fatal,1
Australia,Queensland,Currumbin Rock,December,Unknown,Non-Fatal,1
Australia,Queensland,Currumbin Rock,February,Unknown,Non-Fatal,1
Australia,Queensland,"Dent Island, Whitsundays",February,Afternoon,Non-Fatal,1
Australia,Queensland,Depth of 40 m on the wreck of the St. Paul off Brisbane,December,Unknown,Non-Fatal,1
Australia,Queensland,Derwent Island,February,Unknown,Non-Fatal,1
Australia,Queensland,Dicky Beach,January,Unknown,Non-Fatal,1
